m,d1,d2,T,n_runs,lambda_E,lambda_ent,policy,objective_mean,objective_std,total_mean,total_std,H_mean,H_std,E_mean,E_std
2000,10,1000,20,2,40,0.3,soft_commitment,0.55775000,0.00236881,0.55775000,0.00236881,0.55642500,0.00169706,0.00132500,0.00067175
2000,10,1000,20,2,40,0.3,risk_adjusted,0.68880000,0.00226274,0.68880000,0.00226274,0.66816250,0.00143189,0.02063750,0.00083085
2000,10,1000,20,2,40,0.3,preserve_quality,0.43221250,0.00305824,0.43221250,0.00305824,0.42842500,0.00268701,0.00378750,0.00037123
2000,10,1000,20,2,40,0.4,priority_credits,0.45955000,0.00346482,0.45955000,0.00346482,0.45837500,0.00350018,0.00117500,0.00003536
2000,10,1000,20,2,40,0.4,soft_commitment,0.45406250,0.00143189,0.45406250,0.00143189,0.45272500,0.00134350,0.00133750,0.00008839
2000,10,1000,20,2,40,0.4,risk_adjusted,0.59138750,0.00323501,0.59138750,0.00323501,0.57492500,0.00300520,0.01646250,0.00022981
2000,10,1000,20,2,40,0.4,preserve_quality,0.31540000,0.00371231,0.31540000,0.00371231,0.30950000,0.00413657,0.00590000,0.00042426
2000,10,1000,20,2,40,0.5,priority_credits,0.36478750,0.00121976,0.36478750,0.00121976,0.36365000,0.00106066,0.00113750,0.00015910
2000,10,1000,20,2,40,0.5,soft_commitment,0.37058750,0.00160867,0.37058750,0.00160867,0.36933750,0.00132583,0.00125000,0.00028284
2000,10,1000,20,2,40,0.5,risk_adjusted,0.48821250,0.00019445,0.48821250,0.00019445,0.47763750,0.00012374,0.01057500,0.00007071
2000,10,1000,20,2,40,0.5,preserve_quality,0.23048750,0.00005303,0.23048750,0.00005303,0.22143750,0.00086621,0.00905000,0.00081317
2000,10,1000,20,2,40,0.6,priority_credits,0.28408750,0.00500278,0.28408750,0.00500278,0.28297500,0.00498510,0.00111250,0.00001768
2000,10,1000,20,2,40,0.6,soft_commitment,0.28357500,0.00700036,0.28357500,0.00700036,0.28243750,0.00715946,0.00113750,0.00015910
2000,10,1000,20,2,40,0.6,risk_adjusted,0.38921250,0.00005303,0.38921250,0.00005303,0.38153750,0.00001768,0.00767500,0.00003536
2000,10,1000,20,2,40,0.6,preserve_quality,0.16830000,0.00307591,0.16830000,0.00307591,0.15337500,0.00403051,0.01492500,0.00095459
2000,10,1000,20,2,40,0.7,priority_credits,0.21026250,0.00397748,0.21026250,0.00397748,0.20916250,0.00418961,0.00110000,0.00021213
2000,10,1000,20,2,40,0.7,soft_commitment,0.20812500,0.00226274,0.20812500,0.00226274,0.20686250,0.00220971,0.00126250,0.00005303
2000,10,1000,20,2,40,0.7,risk_adjusted,0.29338750,0.00471994,0.29338750,0.00471994,0.28866250,0.00471994,0.00472500,0.00000000
2000,10,1000,20,2,40,0.7,preserve_quality,0.12511250,0.00206829,0.12511250,0.00206829,0.10365000,0.00190919,0.02146250,0.00015910
2000,10,1000,20,2,40,0.8,priority_credits,0.13605000,0.00173241,0.13605000,0.00173241,0.13476250,0.00192687,0.00128750,0.00019445
2000,10,1000,20,2,40,0.8,soft_commitment,0.13498750,0.00291682,0.13498750,0.00291682,0.13367500,0.00272236,0.00131250,0.00019445
2000,10,1000,20,2,40,0.8,risk_adjusted,0.19441250,0.00157331,0.19441250,0.00157331,0.19105000,0.00180312,0.00336250,0.00022981
2000,10,1000,20,2,40,0.8,preserve_quality,0.09240000,0.00328805,0.09240000,0.00328805,0.06070000,0.00038891,0.03170000,0.00289914
2000,10,1000,20,2,40,0.9,priority_credits,0.06563750,0.00090156,0.06563750,0.00090156,0.06451250,0.00083085,0.00112500,0.00007071
2000,10,1000,20,2,40,0.9,soft_commitment,0.06717500,0.00095459,0.06717500,0.00095459,0.06583750,0.00097227,0.00133750,0.00001768
2000,10,1000,20,2,40,0.9,risk_adjusted,0.09816250,0.00132583,0.09816250,0.00132583,0.09610000,0.00123744,0.00206250,0.00008839
2000,10,1000,20,2,40,0.9,preserve_quality,0.07301250,0.00224506,0.07301250,0.00224506,0.02751250,0.00139654,0.04550000,0.00084853
2000,10,1000,20,2,100,0.1,priority_credits,0.78091250,0.00631093,0.78091250,0.00631093,0.77903750,0.00634628,0.00187500,0.00003536
2000,10,1000,20,2,100,0.1,soft_commitment,0.77586250,0.00401283,0.77586250,0.00401283,0.77428750,0.00397748,0.00157500,0.00003536
2000,10,1000,20,2,100,0.1,risk_adjusted,0.90810000,0.00339411,0.90810000,0.00339411,0.85630000,0.00431335,0.05180000,0.00091924
2000,10,1000,20,2,100,0.1,preserve_quality,0.76692500,0.00219203,0.76692500,0.00219203,0.76472500,0.00215668,0.00220000,0.00003536
2000,10,1000,20,2,100,0.2,priority_credits,0.63198750,0.00040659,0.63198750,0.00040659,0.62791250,0.00033588,0.00407500,0.00007071
2000,10,1000,20,2,100,0.2,soft_commitment,0.63997500,0.00445477,0.63997500,0.00445477,0.63661250,0.00461387,0.00336250,0.00015910
2000,10,1000,20,2,100,0.2,risk_adjusted,0.82850000,0.00120208,0.82850000,0.00120208,0.76347500,0.00212132,0.06502500,0.00091924
2000,10,1000,20,2,100,0.2,preserve_quality,0.58956250,0.00390676,0.58956250,0.00390676,0.58285000,0.00484368,0.00671250,0.00093692
2000,10,1000,20,2,100,0.3,priority_credits,0.51526250,0.00493207,0.51526250,0.00493207,0.50921250,0.00415425,0.00605000,0.00077782
2000,10,1000,20,2,100,0.3,soft_commitment,0.52016250,0.00521491,0.52016250,0.00521491,0.51422500,0.00498510,0.00593750,0.00022981
2000,10,1000,20,2,100,0.3,risk_adjusted,0.73840000,0.00063640,0.73840000,0.00063640,0.66737500,0.00113137,0.07102500,0.00049497
2000,10,1000,20,2,100,0.3,preserve_quality,0.44250000,0.00038891,0.44250000,0.00038891,0.42876250,0.00001768,0.01373750,0.00037123
2000,10,1000,20,2,100,0.4,priority_credits,0.41605000,0.00484368,0.41605000,0.00484368,0.40636250,0.00440174,0.00968750,0.00044194
2000,10,1000,20,2,100,0.4,soft_commitment,0.42003750,0.00114905,0.42003750,0.00114905,0.41080000,0.00162635,0.00923750,0.00047730
2000,10,1000,20,2,100,0.4,risk_adjusted,0.64107500,0.00374767,0.64107500,0.00374767,0.57027500,0.00300520,0.07080000,0.00074246
2000,10,1000,20,2,100,0.4,preserve_quality,0.33146250,0.00217435,0.33146250,0.00217435,0.30471250,0.00040659,0.02675000,0.00176777
2000,10,1000,20,2,100,0.5,priority_credits,0.33181250,0.00521491,0.33181250,0.00521491,0.31876250,0.00496743,0.01305000,0.00024749
2000,10,1000,20,2,100,0.5,soft_commitment,0.33148750,0.00295217,0.33148750,0.00295217,0.31866250,0.00372999,0.01282500,0.00077782
2000,10,1000,20,2,100,0.5,risk_adjusted,0.53677500,0.00374767,0.53677500,0.00374767,0.47015000,0.00445477,0.06662500,0.00070711
2000,10,1000,20,2,100,0.5,preserve_quality,0.25918750,0.00051265,0.25918750,0.00051265,0.21725000,0.00007071,0.04193750,0.00058336
2000,10,1000,20,2,100,0.6,priority_credits,0.25965000,0.00127279,0.25965000,0.00127279,0.24310000,0.00148492,0.01655000,0.00021213
2000,10,1000,20,2,100,0.6,soft_commitment,0.25775000,0.00201525,0.25775000,0.00201525,0.24031250,0.00196222,0.01743750,0.00005303
2000,10,1000,20,2,100,0.6,risk_adjusted,0.44336250,0.00532098,0.44336250,0.00532098,0.37916250,0.00422496,0.06420000,0.00109602
2000,10,1000,20,2,100,0.6,preserve_quality,0.21210000,0.00067175,0.21210000,0.00067175,0.14902500,0.00035355,0.06307500,0.00031820
2000,10,1000,20,2,100,0.7,priority_credits,0.19158750,0.00061872,0.19158750,0.00061872,0.17093750,0.00047730,0.02065000,0.00014142
2000,10,1000,20,2,100,0.7,soft_commitment,0.19507500,0.00219203,0.19507500,0.00219203,0.17412500,0.00190919,0.02095000,0.00028284
2000,10,1000,20,2,100,0.7,risk_adjusted,0.34262500,0.00067175,0.34262500,0.00067175,0.28503750,0.00054801,0.05758750,0.00012374
2000,10,1000,20,2,100,0.7,preserve_quality,0.18598750,0.00327037,0.18598750,0.00327037,0.09761250,0.00429567,0.08837500,0.00102530
2000,10,1000,20,2,100,0.8,priority_credits,0.13441250,0.00076014,0.13441250,0.00076014,0.10711250,0.00044194,0.02730000,0.00031820
2000,10,1000,20,2,100,0.8,soft_commitment,0.13498750,0.00019445,0.13498750,0.00019445,0.10865000,0.00063640,0.02633750,0.00083085
2000,10,1000,20,2,100,0.8,risk_adjusted,0.23843750,0.00355321,0.23843750,0.00355321,0.18900000,0.00116673,0.04943750,0.00238649
2000,10,1000,20,2,100,0.8,preserve_quality,0.17568750,0.00277539,0.17568750,0.00277539,0.05892500,0.00063640,0.11676250,0.00341179
2000,10,1000,20,2,100,0.9,priority_credits,0.08398750,0.00164402,0.08398750,0.00164402,0.05091250,0.00047730,0.03307500,0.00116673
2000,10,1000,20,2,100,0.9,soft_commitment,0.08693750,0.00203293,0.08693750,0.00203293,0.05298750,0.00033588,0.03395000,0.00169706
2000,10,1000,20,2,100,0.9,risk_adjusted,0.14156250,0.00143189,0.14156250,0.00143189,0.09597500,0.00183848,0.04558750,0.00040659
2000,10,1000,20,2,100,0.9,preserve_quality,0.17183750,0.00274004,0.17183750,0.00274004,0.02687500,0.00088388,0.14496250,0.00185616
