m,d1,d2,policy,time,total_loss_mean,total_loss_std,H_loss_mean,H_loss_std,E_loss_mean,E_loss_std
10000,10,100,TAP,48.25,0.09697762,0.00058471,0.09695959,0.00058282,0.00001803,0.00000499
10000,10,100,TAP,48.50,0.09697588,0.00058069,0.09695794,0.00057889,0.00001794,0.00000496
10000,10,100,TAP,48.75,0.09696574,0.00057767,0.09694790,0.00057586,0.00001785,0.00000494
10000,10,100,TAP,49.00,0.09696163,0.00055727,0.09694388,0.00055554,0.00001776,0.00000491
10000,10,100,TAP,49.25,0.09695350,0.00057011,0.09693584,0.00056838,0.00001766,0.00000489
10000,10,100,TAP,49.50,0.09696424,0.00057312,0.09694667,0.00057138,0.00001758,0.00000486
10000,10,100,TAP,49.75,0.09696060,0.00054955,0.09694312,0.00054800,0.00001749,0.00000484
10000,10,100,TAP,50.00,0.09696020,0.00054675,0.09694280,0.00054524,0.00001740,0.00000481
10000,10,1000,greedy,0.00,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10000,10,1000,greedy,0.25,0.05132000,0.00537996,0.05044000,0.00500826,0.00088000,0.00049171
10000,10,1000,greedy,0.50,0.08362000,0.00481059,0.08244000,0.00450955,0.00118000,0.00050288
10000,10,1000,greedy,0.75,0.10902667,0.00381086,0.10786667,0.00344437,0.00116000,0.00062238
10000,10,1000,greedy,1.00,0.12716000,0.00387189,0.12607000,0.00367576,0.00109000,0.00049989
10000,10,1000,greedy,1.25,0.14108000,0.00405513,0.14003200,0.00400572,0.00104800,0.00039813
10000,10,1000,greedy,1.50,0.15100000,0.00364553,0.15000000,0.00368031,0.00100000,0.00035136
10000,10,1000,greedy,1.75,0.15993714,0.00331718,0.15896571,0.00337035,0.00097143,0.00034497
10000,10,1000,greedy,2.00,0.16672500,0.00283483,0.16579000,0.00286374,0.00093500,0.00034964
10000,10,1000,greedy,2.25,0.17262667,0.00236076,0.17168444,0.00230173,0.00094222,0.00026978
10000,10,1000,greedy,2.50,0.17667600,0.00209664,0.17574400,0.00202914,0.00093200,0.00026869
10000,10,1000,greedy,2.75,0.18058545,0.00195925,0.17964727,0.00186486,0.00093818,0.00025123
10000,10,1000,greedy,3.00,0.18316000,0.00190644,0.18223667,0.00182415,0.00092333,0.00025582
10000,10,1000,greedy,3.25,0.18565231,0.00168985,0.18472308,0.00160133,0.00092923,0.00025571
10000,10,1000,greedy,3.50,0.18774000,0.00184666,0.18681714,0.00175617,0.00092286,0.00022539
10000,10,1000,greedy,3.75,0.18981600,0.00182690,0.18889600,0.00176149,0.00092000,0.00021673
10000,10,1000,greedy,4.00,0.19145000,0.00190442,0.19053000,0.00179261,0.00092000,0.00020235
10000,10,1000,greedy,4.25,0.19269176,0.00184446,0.19177412,0.00176564,0.00091765,0.00017816
10000,10,1000,greedy,4.50,0.19398000,0.00189365,0.19306444,0.00184456,0.00091556,0.00016557
10000,10,1000,greedy,4.75,0.19532211,0.00183186,0.19441684,0.00178099,0.00090526,0.00014586
10000,10,1000,greedy,5.00,0.19653800,0.00180359,0.19562800,0.00175178,0.00091000,0.00013004
10000,10,1000,greedy,5.25,0.19744381,0.00167069,0.19654476,0.00162867,0.00089905,0.00012403
10000,10,1000,greedy,5.50,0.19843091,0.00174550,0.19754000,0.00169978,0.00089091,0.00011969
10000,10,1000,greedy,5.75,0.19925217,0.00174499,0.19836000,0.00171021,0.00089217,0.00011966
10000,10,1000,greedy,6.00,0.20005667,0.00209694,0.19916833,0.00207045,0.00088833,0.00011251
10000,10,1000,greedy,6.25,0.20069280,0.00199941,0.19979040,0.00196537,0.00090240,0.00010699
10000,10,1000,greedy,6.50,0.20114000,0.00181761,0.20024462,0.00180182,0.00089538,0.00011137
10000,10,1000,greedy,6.75,0.20174667,0.00165930,0.20085630,0.00164035,0.00089037,0.00010602
10000,10,1000,greedy,7.00,0.20233714,0.00157267,0.20144000,0.00156590,0.00089714,0.00010275
10000,10,1000,greedy,7.25,0.20272690,0.00155484,0.20183172,0.00155277,0.00089517,0.00009544
10000,10,1000,greedy,7.50,0.20331867,0.00150588,0.20241067,0.00150699,0.00090800,0.00009645
10000,10,1000,greedy,7.75,0.20383226,0.00143669,0.20291742,0.00142761,0.00091484,0.00009929
10000,10,1000,greedy,8.00,0.20435125,0.00132115,0.20343500,0.00131881,0.00091625,0.00009318
10000,10,1000,greedy,8.25,0.20474788,0.00135337,0.20383394,0.00134303,0.00091394,0.00009074
10000,10,1000,greedy,8.50,0.20498941,0.00120731,0.20407529,0.00118946,0.00091412,0.00008227
10000,10,1000,greedy,8.75,0.20541600,0.00125619,0.20449029,0.00123643,0.00092571,0.00007581
10000,10,1000,greedy,9.00,0.20572667,0.00122331,0.20480111,0.00120510,0.00092556,0.00007840
10000,10,1000,greedy,9.25,0.20592865,0.00118917,0.20500432,0.00117023,0.00092432,0.00007048
10000,10,1000,greedy,9.50,0.20632421,0.00122836,0.20540737,0.00122294,0.00091684,0.00006402
10000,10,1000,greedy,9.75,0.20664103,0.00127115,0.20572513,0.00126936,0.00091590,0.00006342
10000,10,1000,greedy,10.00,0.20683800,0.00137504,0.20592700,0.00137650,0.00091100,0.00005859
10000,10,1000,greedy,10.25,0.20698439,0.00138700,0.20607415,0.00138217,0.00091024,0.00006171
10000,10,1000,greedy,10.50,0.20714381,0.00134038,0.20623619,0.00133348,0.00090762,0.00005572
10000,10,1000,greedy,10.75,0.20740558,0.00144649,0.20649581,0.00144868,0.00090977,0.00005748
10000,10,1000,greedy,11.00,0.20762182,0.00148989,0.20671727,0.00150037,0.00090455,0.00006503
10000,10,1000,greedy,11.25,0.20782311,0.00147931,0.20692178,0.00148905,0.00090133,0.00006288
10000,10,1000,greedy,11.50,0.20803043,0.00136487,0.20713304,0.00137567,0.00089739,0.00005527
10000,10,1000,greedy,11.75,0.20827489,0.00129164,0.20738128,0.00130918,0.00089362,0.00004747
10000,10,1000,greedy,12.00,0.20850083,0.00119182,0.20760750,0.00121114,0.00089333,0.00004997
10000,10,1000,greedy,12.25,0.20872735,0.00114110,0.20783429,0.00116712,0.00089306,0.00004855
10000,10,1000,greedy,12.50,0.20898640,0.00096425,0.20809040,0.00098283,0.00089600,0.00004366
10000,10,1000,greedy,12.75,0.20918275,0.00099981,0.20828706,0.00100985,0.00089569,0.00004114
10000,10,1000,greedy,13.00,0.20940462,0.00098090,0.20851077,0.00099360,0.00089385,0.00004303
10000,10,1000,greedy,13.25,0.20953660,0.00095348,0.20864679,0.00096425,0.00088981,0.00003601
10000,10,1000,greedy,13.50,0.20983185,0.00088986,0.20894370,0.00090328,0.00088815,0.00003586
10000,10,1000,greedy,13.75,0.21004727,0.00082776,0.20915855,0.00084061,0.00088873,0.00003338
10000,10,1000,greedy,14.00,0.21014429,0.00088662,0.20925714,0.00090163,0.00088714,0.00003397
10000,10,1000,greedy,14.25,0.21032070,0.00093998,0.20944281,0.00095346,0.00087789,0.00003332
10000,10,1000,greedy,14.50,0.21048690,0.00096166,0.20960966,0.00097388,0.00087724,0.00003132
10000,10,1000,greedy,14.75,0.21054169,0.00096167,0.20966169,0.00097952,0.00088000,0.00002960
10000,10,1000,greedy,15.00,0.21061267,0.00104448,0.20973333,0.00105869,0.00087933,0.00002638
10000,10,1000,greedy,15.25,0.21076328,0.00110834,0.20988197,0.00112322,0.00088131,0.00002734
10000,10,1000,greedy,15.50,0.21091419,0.00102299,0.21003097,0.00103976,0.00088323,0.00002811
10000,10,1000,greedy,15.75,0.21106603,0.00102716,0.21018159,0.00104110,0.00088444,0.00002695
10000,10,1000,greedy,16.00,0.21117250,0.00101918,0.21029000,0.00103374,0.00088250,0.00002958
10000,10,1000,greedy,16.25,0.21129231,0.00095446,0.21041415,0.00096973,0.00087815,0.00003001
10000,10,1000,greedy,16.50,0.21139697,0.00096574,0.21052182,0.00097957,0.00087515,0.00002668
10000,10,1000,greedy,16.75,0.21149791,0.00095993,0.21062209,0.00097114,0.00087582,0.00002502
10000,10,1000,greedy,17.00,0.21153118,0.00094456,0.21065941,0.00095164,0.00087176,0.00002493
10000,10,1000,greedy,17.25,0.21161217,0.00083085,0.21074029,0.00083317,0.00087188,0.00002138
10000,10,1000,greedy,17.50,0.21168571,0.00083407,0.21081600,0.00084014,0.00086971,0.00002330
10000,10,1000,greedy,17.75,0.21178986,0.00086683,0.21091718,0.00087421,0.00087268,0.00002352
10000,10,1000,greedy,18.00,0.21187833,0.00089305,0.21100000,0.00090077,0.00087833,0.00002572
10000,10,1000,greedy,18.25,0.21192712,0.00087631,0.21104712,0.00088264,0.00088000,0.00002453
10000,10,1000,greedy,18.50,0.21202919,0.00080529,0.21115081,0.00081242,0.00087838,0.00002225
10000,10,1000,greedy,18.75,0.21209707,0.00075974,0.21122240,0.00076629,0.00087467,0.00002192
10000,10,1000,greedy,19.00,0.21210895,0.00078126,0.21123421,0.00078670,0.00087474,0.00002403
10000,10,1000,greedy,19.25,0.21214805,0.00081083,0.21127636,0.00081477,0.00087169,0.00002333
10000,10,1000,greedy,19.50,0.21217282,0.00078661,0.21130205,0.00078826,0.00087077,0.00002510
10000,10,1000,greedy,19.75,0.21228506,0.00085937,0.21141367,0.00086183,0.00087139,0.00002598
10000,10,1000,greedy,20.00,0.21237200,0.00078974,0.21150250,0.00079522,0.00086950,0.00002587
10000,10,1000,greedy,20.25,0.21243506,0.00081087,0.21156494,0.00081648,0.00087012,0.00002878
10000,10,1000,greedy,20.50,0.21252634,0.00074418,0.21165561,0.00075280,0.00087073,0.00003053
10000,10,1000,greedy,20.75,0.21254554,0.00081328,0.21167759,0.00082646,0.00086795,0.00003001
10000,10,1000,greedy,21.00,0.21267143,0.00077716,0.21180095,0.00079209,0.00087048,0.00003125
10000,10,1000,greedy,21.25,0.21278400,0.00088799,0.21191529,0.00090109,0.00086871,0.00003027
10000,10,1000,greedy,21.50,0.21285302,0.00094474,0.21198512,0.00096179,0.00086791,0.00003118
10000,10,1000,greedy,21.75,0.21290069,0.00098260,0.21203034,0.00100145,0.00087034,0.00002768
10000,10,1000,greedy,22.00,0.21295182,0.00100234,0.21208136,0.00102160,0.00087045,0.00003009
10000,10,1000,greedy,22.25,0.21302067,0.00100825,0.21215011,0.00102844,0.00087056,0.00003063
10000,10,1000,greedy,22.50,0.21305689,0.00101230,0.21218489,0.00103372,0.00087200,0.00003027
10000,10,1000,greedy,22.75,0.21306549,0.00099406,0.21219209,0.00101451,0.00087341,0.00002872
10000,10,1000,greedy,23.00,0.21308739,0.00092964,0.21221478,0.00095016,0.00087261,0.00002743
10000,10,1000,greedy,23.25,0.21310237,0.00092335,0.21222882,0.00094295,0.00087355,0.00002783
10000,10,1000,greedy,23.50,0.21314894,0.00096423,0.21227021,0.00097916,0.00087872,0.00002656
10000,10,1000,greedy,23.75,0.21321684,0.00095703,0.21233895,0.00096903,0.00087789,0.00002274
10000,10,1000,greedy,24.00,0.21328667,0.00092415,0.21240917,0.00093347,0.00087750,0.00002415
10000,10,1000,greedy,24.25,0.21341485,0.00093578,0.21253814,0.00094341,0.00087670,0.00002645
10000,10,1000,greedy,24.50,0.21348204,0.00091165,0.21260694,0.00091710,0.00087510,0.00002736
10000,10,1000,greedy,24.75,0.21355434,0.00094296,0.21268000,0.00094802,0.00087434,0.00002742
10000,10,1000,greedy,25.00,0.21363200,0.00097663,0.21275600,0.00097905,0.00087600,0.00002325
10000,10,1000,greedy,25.25,0.21373901,0.00099049,0.21286337,0.00099366,0.00087564,0.00002228
10000,10,1000,greedy,25.50,0.21382667,0.00099069,0.21295059,0.00099515,0.00087608,0.00002266
10000,10,1000,greedy,25.75,0.21384505,0.00097002,0.21296854,0.00097380,0.00087650,0.00002373
10000,10,1000,greedy,26.00,0.21388423,0.00094836,0.21300846,0.00095316,0.00087577,0.00002493
10000,10,1000,greedy,26.25,0.21387581,0.00100194,0.21300000,0.00100610,0.00087581,0.00002345
10000,10,1000,greedy,26.50,0.21393321,0.00099653,0.21305774,0.00100096,0.00087547,0.00002497
10000,10,1000,greedy,26.75,0.21396636,0.00097989,0.21309121,0.00098288,0.00087514,0.00002507
10000,10,1000,greedy,27.00,0.21401519,0.00100538,0.21314037,0.00101447,0.00087481,0.00002884
10000,10,1000,greedy,27.25,0.21407853,0.00097766,0.21320330,0.00098981,0.00087523,0.00003101
10000,10,1000,greedy,27.50,0.21410655,0.00096935,0.21323309,0.00098010,0.00087345,0.00002908
10000,10,1000,greedy,27.75,0.21413982,0.00095267,0.21326883,0.00096171,0.00087099,0.00002883
10000,10,1000,greedy,28.00,0.21414786,0.00092164,0.21327429,0.00093118,0.00087357,0.00002647
10000,10,1000,greedy,28.25,0.21421416,0.00095353,0.21334195,0.00096166,0.00087221,0.00002758
10000,10,1000,greedy,28.50,0.21425333,0.00094758,0.21337965,0.00095586,0.00087368,0.00002846
10000,10,1000,greedy,28.75,0.21428626,0.00096996,0.21341391,0.00098042,0.00087235,0.00002964
10000,10,1000,greedy,29.00,0.21432793,0.00093733,0.21345586,0.00094810,0.00087207,0.00002999
10000,10,1000,greedy,29.25,0.21435487,0.00092478,0.21348034,0.00093755,0.00087453,0.00003027
10000,10,1000,greedy,29.50,0.21442068,0.00093958,0.21354644,0.00095167,0.00087424,0.00002991
10000,10,1000,greedy,29.75,0.21447429,0.00091394,0.21360034,0.00092726,0.00087395,0.00002861
10000,10,1000,greedy,30.00,0.21452567,0.00089613,0.21365167,0.00091034,0.00087400,0.00002985
10000,10,1000,greedy,30.25,0.21454909,0.00087334,0.21367603,0.00088787,0.00087306,0.00002772
10000,10,1000,greedy,30.50,0.21459541,0.00082294,0.21372033,0.00083622,0.00087508,0.00002869
10000,10,1000,greedy,30.75,0.21464553,0.00087764,0.21376976,0.00088887,0.00087577,0.00002880
10000,10,1000,greedy,31.00,0.21467806,0.00085925,0.21380226,0.00086822,0.00087581,0.00002842
10000,10,1000,greedy,31.25,0.21470144,0.00088009,0.21382688,0.00089168,0.00087456,0.00002822
10000,10,1000,greedy,31.50,0.21472063,0.00090743,0.21384698,0.00091713,0.00087365,0.00002530
10000,10,1000,greedy,31.75,0.21470331,0.00089668,0.21382646,0.00090870,0.00087685,0.00002722
10000,10,1000,greedy,32.00,0.21472188,0.00086185,0.21384531,0.00087430,0.00087656,0.00002689
10000,10,1000,greedy,32.25,0.21476744,0.00081246,0.21389271,0.00082583,0.00087473,0.00003043
10000,10,1000,greedy,32.50,0.21477569,0.00084084,0.21390308,0.00085220,0.00087262,0.00003026
10000,10,1000,greedy,32.75,0.21481985,0.00083992,0.21394687,0.00085052,0.00087298,0.00003142
10000,10,1000,greedy,33.00,0.21486394,0.00084030,0.21399061,0.00084885,0.00087333,0.00003100
10000,10,1000,greedy,33.25,0.21489955,0.00083752,0.21402376,0.00084839,0.00087579,0.00003163
10000,10,1000,greedy,33.50,0.21492896,0.00085112,0.21405463,0.00086529,0.00087433,0.00003210
10000,10,1000,greedy,33.75,0.21497067,0.00085156,0.21409778,0.00086509,0.00087289,0.00003428
10000,10,1000,greedy,34.00,0.21497735,0.00087882,0.21410382,0.00088952,0.00087353,0.00003140
10000,10,1000,greedy,34.25,0.21497839,0.00089786,0.21410453,0.00090743,0.00087387,0.00003400
10000,10,1000,greedy,34.50,0.21498232,0.00087874,0.21410928,0.00088768,0.00087304,0.00003259
10000,10,1000,greedy,34.75,0.21501151,0.00084982,0.21413871,0.00085908,0.00087281,0.00003440
10000,10,1000,greedy,35.00,0.21504600,0.00085744,0.21417286,0.00086808,0.00087314,0.00003327
10000,10,1000,greedy,35.25,0.21503177,0.00087757,0.21416085,0.00088987,0.00087092,0.00003237
10000,10,1000,greedy,35.50,0.21503014,0.00086176,0.21415972,0.00087517,0.00087042,0.00003508
10000,10,1000,greedy,35.75,0.21504084,0.00085920,0.21417119,0.00087197,0.00086965,0.00003467
10000,10,1000,greedy,36.00,0.21509639,0.00081185,0.21422556,0.00082533,0.00087083,0.00003570
10000,10,1000,greedy,36.25,0.21510014,0.00079083,0.21423090,0.00080457,0.00086924,0.00003476
10000,10,1000,greedy,36.50,0.21514329,0.00079748,0.21427370,0.00081349,0.00086959,0.00003437
10000,10,1000,greedy,36.75,0.21517224,0.00074376,0.21430286,0.00075917,0.00086939,0.00003321
10000,10,1000,greedy,37.00,0.21515162,0.00073616,0.21428486,0.00075272,0.00086676,0.00003381
10000,10,1000,greedy,37.25,0.21517557,0.00075737,0.21430899,0.00077265,0.00086658,0.00003497
10000,10,1000,greedy,37.50,0.21516773,0.00077847,0.21430240,0.00079104,0.00086533,0.00003341
10000,10,1000,greedy,37.75,0.21519099,0.00080449,0.21432768,0.00081590,0.00086331,0.00003373
10000,10,1000,greedy,38.00,0.21519763,0.00077482,0.21433500,0.00078703,0.00086263,0.00003256
10000,10,1000,greedy,38.25,0.21522510,0.00079051,0.21436235,0.00080486,0.00086275,0.00003254
10000,10,1000,greedy,38.50,0.21524909,0.00078673,0.21438701,0.00080010,0.00086208,0.00003130
10000,10,1000,greedy,38.75,0.21526426,0.00076721,0.21440413,0.00078061,0.00086013,0.00003099
10000,10,1000,greedy,39.00,0.21528103,0.00074296,0.21442000,0.00075656,0.00086103,0.00003105
10000,10,1000,greedy,39.25,0.21528994,0.00075941,0.21442879,0.00077379,0.00086115,0.00003258
10000,10,1000,greedy,39.50,0.21529418,0.00076554,0.21443367,0.00078005,0.00086051,0.00002989
10000,10,1000,greedy,39.75,0.21529786,0.00075790,0.21443572,0.00076887,0.00086214,0.00002924
10000,10,1000,greedy,40.00,0.21532450,0.00073702,0.21446025,0.00075085,0.00086425,0.00002982
10000,10,1000,greedy,40.25,0.21537118,0.00071922,0.21450534,0.00073182,0.00086584,0.00002977
10000,10,1000,greedy,40.50,0.21538938,0.00068295,0.21452321,0.00069429,0.00086617,0.00002739
10000,10,1000,greedy,40.75,0.21538969,0.00068068,0.21452368,0.00069037,0.00086601,0.00002642
10000,10,1000,greedy,41.00,0.21540634,0.00070378,0.21454000,0.00071056,0.00086634,0.00002406
10000,10,1000,greedy,41.25,0.21542279,0.00070355,0.21455733,0.00071060,0.00086545,0.00002419
10000,10,1000,greedy,41.50,0.21548482,0.00069342,0.21461855,0.00070010,0.00086627,0.00002484
10000,10,1000,greedy,41.75,0.21549174,0.00067096,0.21462707,0.00067839,0.00086467,0.00002631
10000,10,1000,greedy,42.00,0.21550214,0.00068400,0.21463738,0.00069193,0.00086476,0.00002564
10000,10,1000,greedy,42.25,0.21551692,0.00065815,0.21465112,0.00066501,0.00086580,0.00002546
10000,10,1000,greedy,42.50,0.21552800,0.00070686,0.21466259,0.00071296,0.00086541,0.00002391
10000,10,1000,greedy,42.75,0.21554386,0.00069056,0.21468000,0.00069730,0.00086386,0.00002339
10000,10,1000,greedy,43.00,0.21555163,0.00070693,0.21468744,0.00071414,0.00086419,0.00002512
10000,10,1000,greedy,43.25,0.21557595,0.00068409,0.21471145,0.00069439,0.00086451,0.00002633
10000,10,1000,greedy,43.50,0.21561195,0.00066721,0.21474897,0.00067734,0.00086299,0.00002626
10000,10,1000,greedy,43.75,0.21561509,0.00069817,0.21475337,0.00070824,0.00086171,0.00002611
10000,10,1000,greedy,44.00,0.21563341,0.00068887,0.21477091,0.00070077,0.00086250,0.00002742
10000,10,1000,greedy,44.25,0.21563571,0.00068007,0.21477220,0.00069138,0.00086350,0.00002842
10000,10,1000,greedy,44.50,0.21563101,0.00067536,0.21476876,0.00068587,0.00086225,0.00002754
10000,10,1000,greedy,44.75,0.21566369,0.00066727,0.21480179,0.00067565,0.00086190,0.00002557
10000,10,1000,greedy,45.00,0.21570533,0.00068582,0.21484578,0.00069356,0.00085956,0.00002561
10000,10,1000,greedy,45.25,0.21573569,0.00071076,0.21487536,0.00071860,0.00086033,0.00002558
10000,10,1000,greedy,45.50,0.21571011,0.00071974,0.21484813,0.00072606,0.00086198,0.00002577
10000,10,1000,greedy,45.75,0.21569923,0.00072134,0.21483760,0.00072896,0.00086164,0.00002588
10000,10,1000,greedy,46.00,0.21571587,0.00074317,0.21485543,0.00075155,0.00086043,0.00002690
10000,10,1000,greedy,46.25,0.21572605,0.00073357,0.21486508,0.00074236,0.00086097,0.00002403
10000,10,1000,greedy,46.50,0.21571828,0.00071530,0.21485785,0.00072340,0.00086043,0.00002344
10000,10,1000,greedy,46.75,0.21573968,0.00074677,0.21487850,0.00075555,0.00086118,0.00002200
10000,10,1000,greedy,47.00,0.21576021,0.00074367,0.21489936,0.00075214,0.00086085,0.00002173
10000,10,1000,greedy,47.25,0.21577608,0.00076696,0.21491577,0.00077400,0.00086032,0.00002238
10000,10,1000,greedy,47.50,0.21580211,0.00074701,0.21494147,0.00075409,0.00086063,0.00002258
10000,10,1000,greedy,47.75,0.21582429,0.00073447,0.21496335,0.00074040,0.00086094,0.00002261
10000,10,1000,greedy,48.00,0.21584354,0.00071971,0.21498250,0.00072495,0.00086104,0.00002357
10000,10,1000,greedy,48.25,0.21582839,0.00072089,0.21496705,0.00072639,0.00086135,0.00002480
10000,10,1000,greedy,48.50,0.21587299,0.00071471,0.21501216,0.00072132,0.00086082,0.00002632
10000,10,1000,greedy,48.75,0.21586995,0.00072835,0.21500985,0.00073498,0.00086010,0.00002579
10000,10,1000,greedy,49.00,0.21591592,0.00071415,0.21505531,0.00072093,0.00086061,0.00002733
10000,10,1000,greedy,49.25,0.21592548,0.00072790,0.21506701,0.00073357,0.00085848,0.00002727
10000,10,1000,greedy,49.50,0.21594162,0.00071062,0.21508202,0.00071906,0.00085960,0.00002610
10000,10,1000,greedy,49.75,0.21596000,0.00071685,0.21510090,0.00072557,0.00085910,0.00002506
10000,10,1000,greedy,50.00,0.21596920,0.00070969,0.21511080,0.00071594,0.00085840,0.00002343
10000,10,1000,patient,0.00,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10000,10,1000,patient,0.25,0.04076000,0.00402415,0.04072000,0.00407398,0.00004000,0.00012649
10000,10,1000,patient,0.50,0.06270000,0.00336551,0.06268000,0.00336280,0.00002000,0.00006325
10000,10,1000,patient,0.75,0.07756000,0.00309268,0.07754667,0.00309469,0.00001333,0.00004216
10000,10,1000,patient,1.00,0.09066000,0.00299488,0.09065000,0.00299676,0.00001000,0.00003162
10000,10,1000,patient,1.25,0.10276800,0.00310485,0.10276000,0.00310715,0.00000800,0.00002530
10000,10,1000,patient,1.50,0.11331333,0.00337895,0.11330667,0.00338642,0.00000667,0.00002108
10000,10,1000,patient,1.75,0.12267429,0.00362173,0.12266857,0.00362716,0.00000571,0.00001807
10000,10,1000,patient,2.00,0.13201000,0.00414453,0.13200500,0.00415000,0.00000500,0.00001581
10000,10,1000,patient,2.25,0.14039111,0.00427118,0.14038667,0.00427582,0.00000444,0.00001405
10000,10,1000,patient,2.50,0.14807600,0.00419144,0.14807200,0.00419527,0.00000400,0.00001265
10000,10,1000,patient,2.75,0.15517818,0.00366262,0.15517455,0.00366558,0.00000364,0.00001150
10000,10,1000,patient,3.00,0.16173667,0.00352607,0.16173333,0.00352812,0.00000333,0.00001054
10000,10,1000,patient,3.25,0.16759692,0.00324140,0.16759385,0.00324443,0.00000308,0.00000973
10000,10,1000,patient,3.50,0.17313143,0.00320635,0.17312857,0.00320943,0.00000286,0.00000904
10000,10,1000,patient,3.75,0.17787200,0.00340285,0.17786933,0.00340484,0.00000267,0.00000843
10000,10,1000,patient,4.00,0.18221000,0.00335019,0.18220750,0.00335118,0.00000250,0.00000791
10000,10,1000,patient,4.25,0.18643059,0.00365297,0.18642824,0.00365446,0.00000235,0.00000744
10000,10,1000,patient,4.50,0.19018000,0.00351563,0.19017778,0.00351733,0.00000222,0.00000703
10000,10,1000,patient,4.75,0.19316211,0.00338599,0.19316000,0.00338785,0.00000211,0.00000666
10000,10,1000,patient,5.00,0.19598800,0.00315460,0.19598600,0.00315648,0.00000200,0.00000632
10000,10,1000,patient,5.25,0.19857524,0.00313797,0.19857333,0.00313989,0.00000190,0.00000602
10000,10,1000,patient,5.50,0.20109455,0.00301000,0.20109273,0.00301160,0.00000182,0.00000575
10000,10,1000,patient,5.75,0.20350609,0.00282210,0.20350435,0.00282321,0.00000174,0.00000550
10000,10,1000,patient,6.00,0.20545667,0.00262726,0.20545500,0.00262881,0.00000167,0.00000527
10000,10,1000,patient,6.25,0.20756000,0.00252684,0.20755840,0.00252836,0.00000160,0.00000506
10000,10,1000,patient,6.50,0.20920000,0.00241043,0.20919846,0.00241202,0.00000154,0.00000487
10000,10,1000,patient,6.75,0.21086222,0.00216689,0.21086074,0.00216871,0.00000148,0.00000468
10000,10,1000,patient,7.00,0.21238000,0.00205192,0.21237857,0.00205419,0.00000143,0.00000452
10000,10,1000,patient,7.25,0.21367448,0.00215434,0.21367310,0.00215688,0.00000138,0.00000436
10000,10,1000,patient,7.50,0.21494533,0.00215338,0.21494400,0.00215610,0.00000133,0.00000422
10000,10,1000,patient,7.75,0.21612129,0.00215012,0.21612000,0.00215299,0.00000129,0.00000408
10000,10,1000,patient,8.00,0.21727250,0.00219926,0.21727125,0.00220219,0.00000125,0.00000395
10000,10,1000,patient,8.25,0.21870667,0.00242852,0.21870545,0.00243131,0.00000121,0.00000383
10000,10,1000,patient,8.50,0.21990588,0.00250609,0.21990471,0.00250876,0.00000118,0.00000372
10000,10,1000,patient,8.75,0.22092229,0.00242361,0.22092114,0.00242622,0.00000114,0.00000361
10000,10,1000,patient,9.00,0.22208000,0.00244921,0.22207889,0.00245178,0.00000111,0.00000351
10000,10,1000,patient,9.25,0.22303243,0.00230100,0.22303135,0.00230340,0.00000108,0.00000342
10000,10,1000,patient,9.50,0.22388632,0.00243747,0.22388526,0.00243976,0.00000105,0.00000333
10000,10,1000,patient,9.75,0.22466769,0.00246284,0.22466667,0.00246508,0.00000103,0.00000324
10000,10,1000,patient,10.00,0.22539700,0.00234768,0.22539600,0.00234969,0.00000100,0.00000316
10000,10,1000,patient,10.25,0.22599902,0.00245936,0.22599805,0.00246140,0.00000098,0.00000309
10000,10,1000,patient,10.50,0.22666952,0.00254687,0.22666857,0.00254892,0.00000095,0.00000301
10000,10,1000,patient,10.75,0.22729860,0.00243955,0.22729767,0.00244153,0.00000093,0.00000294
10000,10,1000,patient,11.00,0.22796000,0.00233728,0.22795909,0.00233911,0.00000091,0.00000287
10000,10,1000,patient,11.25,0.22856178,0.00230172,0.22856089,0.00230345,0.00000089,0.00000281
10000,10,1000,patient,11.50,0.22931130,0.00231841,0.22931043,0.00232007,0.00000087,0.00000275
10000,10,1000,patient,11.75,0.23000255,0.00225653,0.23000170,0.00225808,0.00000085,0.00000269
10000,10,1000,patient,12.00,0.23067250,0.00235111,0.23067167,0.00235254,0.00000083,0.00000264
10000,10,1000,patient,12.25,0.23113143,0.00226119,0.23113061,0.00226259,0.00000082,0.00000258
10000,10,1000,patient,12.50,0.23180560,0.00225493,0.23180480,0.00225633,0.00000080,0.00000253
10000,10,1000,patient,12.75,0.23227373,0.00241790,0.23227294,0.00241926,0.00000078,0.00000248
10000,10,1000,patient,13.00,0.23266462,0.00230925,0.23266385,0.00231052,0.00000077,0.00000243
10000,10,1000,patient,13.25,0.23311321,0.00236101,0.23311245,0.00236216,0.00000075,0.00000239
10000,10,1000,patient,13.50,0.23351259,0.00224603,0.23351185,0.00224713,0.00000074,0.00000234
10000,10,1000,patient,13.75,0.23387273,0.00223543,0.23387200,0.00223636,0.00000073,0.00000230
10000,10,1000,patient,14.00,0.23414357,0.00227112,0.23414286,0.00227202,0.00000071,0.00000226
10000,10,1000,patient,14.25,0.23452561,0.00233267,0.23452491,0.00233350,0.00000070,0.00000222
10000,10,1000,patient,14.50,0.23482966,0.00228682,0.23482897,0.00228760,0.00000069,0.00000218
10000,10,1000,patient,14.75,0.23502508,0.00224757,0.23502441,0.00224814,0.00000068,0.00000214
