x_center,y_center,occupancy_share,drift_x_estimate,drift_y_estimate,time_in_bin
0.09902393,0.23194164,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.09902393,0.23980407,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.09902393,0.24766650,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.09902393,0.25552893,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.09902393,0.26339136,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.09902393,0.27125379,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.10944750,0.00393121,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.10944750,0.01179364,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.10944750,0.01965607,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.10944750,0.02751850,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.10944750,0.03538093,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.10944750,0.04324336,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.10944750,0.05110579,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.10944750,0.05896821,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.10944750,0.06683064,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.10944750,0.07469307,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.10944750,0.08255550,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.10944750,0.09041793,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.10944750,0.09828036,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.10944750,0.10614279,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.10944750,0.11400521,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.10944750,0.12186764,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.10944750,0.12973007,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.10944750,0.13759250,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.10944750,0.14545493,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.10944750,0.15331736,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.10944750,0.16117979,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.10944750,0.16904221,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.10944750,0.17690464,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.10944750,0.18476707,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.10944750,0.19262950,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.10944750,0.20049193,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.10944750,0.20835436,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.10944750,0.21621679,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.10944750,0.22407921,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.10944750,0.23194164,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.10944750,0.23980407,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.10944750,0.24766650,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.10944750,0.25552893,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.10944750,0.26339136,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.10944750,0.27125379,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.11987107,0.00393121,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.11987107,0.01179364,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.11987107,0.01965607,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.11987107,0.02751850,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.11987107,0.03538093,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.11987107,0.04324336,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.11987107,0.05110579,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.11987107,0.05896821,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.11987107,0.06683064,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.11987107,0.07469307,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.11987107,0.08255550,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.11987107,0.09041793,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.11987107,0.09828036,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.11987107,0.10614279,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.11987107,0.11400521,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.11987107,0.12186764,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.11987107,0.12973007,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.11987107,0.13759250,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.11987107,0.14545493,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.11987107,0.15331736,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.11987107,0.16117979,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.11987107,0.16904221,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.11987107,0.17690464,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.11987107,0.18476707,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.11987107,0.19262950,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.11987107,0.20049193,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.11987107,0.20835436,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.11987107,0.21621679,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.11987107,0.22407921,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.11987107,0.23194164,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.11987107,0.23980407,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.11987107,0.24766650,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.11987107,0.25552893,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.11987107,0.26339136,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.11987107,0.27125379,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.13029464,0.00393121,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.13029464,0.01179364,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.13029464,0.01965607,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.13029464,0.02751850,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.13029464,0.03538093,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.13029464,0.04324336,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.13029464,0.05110579,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.13029464,0.05896821,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.13029464,0.06683064,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.13029464,0.07469307,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.13029464,0.08255550,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.13029464,0.09041793,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.13029464,0.09828036,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.13029464,0.10614279,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.13029464,0.11400521,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.13029464,0.12186764,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.13029464,0.12973007,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.13029464,0.13759250,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.13029464,0.14545493,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.13029464,0.15331736,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.13029464,0.16117979,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.13029464,0.16904221,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.13029464,0.17690464,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.13029464,0.18476707,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.13029464,0.19262950,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.13029464,0.20049193,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.13029464,0.20835436,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.13029464,0.21621679,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.13029464,0.22407921,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.13029464,0.23194164,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.13029464,0.23980407,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.13029464,0.24766650,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.13029464,0.25552893,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.13029464,0.26339136,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.13029464,0.27125379,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.14071821,0.00393121,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.14071821,0.01179364,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.14071821,0.01965607,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.14071821,0.02751850,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.14071821,0.03538093,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.14071821,0.04324336,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.14071821,0.05110579,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.14071821,0.05896821,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.14071821,0.06683064,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.14071821,0.07469307,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.14071821,0.08255550,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.14071821,0.09041793,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.14071821,0.09828036,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.14071821,0.10614279,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.14071821,0.11400521,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.14071821,0.12186764,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.14071821,0.12973007,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.14071821,0.13759250,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.14071821,0.14545493,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.14071821,0.15331736,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.14071821,0.16117979,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.14071821,0.16904221,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.14071821,0.17690464,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.14071821,0.18476707,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.14071821,0.19262950,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.14071821,0.20049193,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.14071821,0.20835436,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.14071821,0.21621679,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.14071821,0.22407921,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.14071821,0.23194164,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.14071821,0.23980407,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.14071821,0.24766650,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.14071821,0.25552893,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.14071821,0.26339136,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.14071821,0.27125379,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.15114179,0.00393121,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.15114179,0.01179364,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.15114179,0.01965607,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.15114179,0.02751850,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.15114179,0.03538093,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.15114179,0.04324336,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.15114179,0.05110579,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.15114179,0.05896821,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.15114179,0.06683064,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.15114179,0.07469307,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.15114179,0.08255550,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.15114179,0.09041793,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.15114179,0.09828036,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.15114179,0.10614279,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.15114179,0.11400521,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.15114179,0.12186764,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.15114179,0.12973007,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.15114179,0.13759250,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.15114179,0.14545493,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.15114179,0.15331736,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.15114179,0.16117979,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.15114179,0.16904221,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.15114179,0.17690464,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.15114179,0.18476707,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.15114179,0.19262950,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.15114179,0.20049193,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.15114179,0.20835436,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.15114179,0.21621679,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.15114179,0.22407921,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.15114179,0.23194164,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.15114179,0.23980407,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.15114179,0.24766650,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.15114179,0.25552893,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.15114179,0.26339136,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.15114179,0.27125379,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.16156536,0.00393121,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.16156536,0.01179364,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.16156536,0.01965607,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.16156536,0.02751850,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.16156536,0.03538093,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.16156536,0.04324336,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.16156536,0.05110579,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.16156536,0.05896821,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.16156536,0.06683064,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.16156536,0.07469307,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.16156536,0.08255550,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.16156536,0.09041793,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.16156536,0.09828036,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.16156536,0.10614279,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.16156536,0.11400521,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.16156536,0.12186764,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.16156536,0.12973007,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.16156536,0.13759250,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.16156536,0.14545493,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.16156536,0.15331736,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.16156536,0.16117979,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.16156536,0.16904221,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.16156536,0.17690464,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.16156536,0.18476707,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.16156536,0.19262950,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.16156536,0.20049193,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.16156536,0.20835436,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.16156536,0.21621679,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.16156536,0.22407921,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.16156536,0.23194164,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.16156536,0.23980407,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.16156536,0.24766650,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.16156536,0.25552893,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.16156536,0.26339136,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.16156536,0.27125379,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.17198893,0.00393121,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.17198893,0.01179364,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.17198893,0.01965607,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.17198893,0.02751850,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.17198893,0.03538093,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.17198893,0.04324336,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.17198893,0.05110579,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.17198893,0.05896821,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.17198893,0.06683064,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.17198893,0.07469307,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.17198893,0.08255550,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.17198893,0.09041793,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.17198893,0.09828036,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.17198893,0.10614279,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.17198893,0.11400521,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.17198893,0.12186764,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.17198893,0.12973007,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.17198893,0.13759250,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.17198893,0.14545493,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.17198893,0.15331736,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.17198893,0.16117979,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.17198893,0.16904221,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.17198893,0.17690464,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.17198893,0.18476707,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.17198893,0.19262950,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.17198893,0.20049193,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.17198893,0.20835436,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.17198893,0.21621679,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.17198893,0.22407921,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.17198893,0.23194164,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.17198893,0.23980407,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.17198893,0.24766650,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.17198893,0.25552893,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.17198893,0.26339136,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.17198893,0.27125379,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.18241250,0.00393121,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.18241250,0.01179364,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.18241250,0.01965607,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.18241250,0.02751850,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.18241250,0.03538093,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.18241250,0.04324336,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.18241250,0.05110579,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.18241250,0.05896821,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.18241250,0.06683064,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.18241250,0.07469307,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.18241250,0.08255550,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.18241250,0.09041793,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.18241250,0.09828036,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.18241250,0.10614279,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.18241250,0.11400521,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.18241250,0.12186764,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.18241250,0.12973007,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.18241250,0.13759250,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.18241250,0.14545493,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.18241250,0.15331736,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.18241250,0.16117979,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.18241250,0.16904221,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.18241250,0.17690464,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.18241250,0.18476707,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.18241250,0.19262950,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.18241250,0.20049193,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.18241250,0.20835436,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.18241250,0.21621679,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.18241250,0.22407921,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.18241250,0.23194164,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.18241250,0.23980407,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.18241250,0.24766650,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.18241250,0.25552893,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.18241250,0.26339136,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.18241250,0.27125379,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.19283607,0.00393121,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.19283607,0.01179364,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.19283607,0.01965607,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.19283607,0.02751850,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.19283607,0.03538093,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.19283607,0.04324336,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.19283607,0.05110579,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.19283607,0.05896821,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.19283607,0.06683064,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.19283607,0.07469307,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.19283607,0.08255550,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.19283607,0.09041793,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.19283607,0.09828036,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.19283607,0.10614279,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.19283607,0.11400521,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.19283607,0.12186764,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.19283607,0.12973007,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.19283607,0.13759250,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.19283607,0.14545493,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.19283607,0.15331736,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.19283607,0.16117979,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.19283607,0.16904221,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.19283607,0.17690464,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.19283607,0.18476707,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.19283607,0.19262950,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.19283607,0.20049193,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.19283607,0.20835436,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.19283607,0.21621679,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.19283607,0.22407921,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.19283607,0.23194164,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.19283607,0.23980407,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.19283607,0.24766650,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.19283607,0.25552893,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.19283607,0.26339136,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.19283607,0.27125379,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.20325964,0.00393121,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.20325964,0.01179364,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.20325964,0.01965607,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.20325964,0.02751850,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.20325964,0.03538093,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.20325964,0.04324336,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.20325964,0.05110579,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.20325964,0.05896821,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.20325964,0.06683064,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.20325964,0.07469307,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.20325964,0.08255550,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.20325964,0.09041793,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.20325964,0.09828036,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.20325964,0.10614279,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.20325964,0.11400521,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.20325964,0.12186764,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.20325964,0.12973007,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.20325964,0.13759250,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.20325964,0.14545493,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.20325964,0.15331736,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.20325964,0.16117979,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.20325964,0.16904221,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.20325964,0.17690464,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.20325964,0.18476707,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.20325964,0.19262950,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.20325964,0.20049193,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.20325964,0.20835436,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.20325964,0.21621679,0.0000000000,0.0000000000,0.0000000000,0.0000000000
