m,d1,d2,policy,time,total_perish_over_mT_mean,total_perish_over_mT_std,H_perish_over_mT_mean,H_perish_over_mT_std,E_perish_over_mT_mean,E_perish_over_mT_std
10000,10,10,TAG,34.75,0.12971820,0.00034139,0.09830920,0.00041151,0.03140900,0.00017965
10000,10,10,TAG,35.00,0.13067500,0.00033728,0.09903380,0.00040689,0.03164120,0.00019657
10000,10,10,TAG,35.25,0.13162960,0.00035513,0.09976180,0.00041185,0.03186780,0.00018770
10000,10,10,TAG,35.50,0.13258720,0.00037033,0.10049100,0.00042247,0.03209620,0.00019528
10000,10,10,TAG,35.75,0.13352080,0.00034730,0.10119060,0.00039843,0.03233020,0.00021215
10000,10,10,TAG,36.00,0.13446580,0.00037710,0.10191660,0.00043192,0.03254920,0.00021437
10000,10,10,TAG,36.25,0.13541120,0.00038919,0.10263660,0.00043615,0.03277460,0.00021291
10000,10,10,TAG,36.50,0.13636160,0.00036358,0.10336320,0.00042778,0.03299840,0.00021144
10000,10,10,TAG,36.75,0.13731980,0.00038080,0.10409320,0.00044215,0.03322660,0.00020752
10000,10,10,TAG,37.00,0.13827340,0.00037321,0.10483100,0.00043828,0.03344240,0.00021064
10000,10,10,TAG,37.25,0.13923300,0.00035073,0.10555820,0.00041307,0.03367480,0.00019903
10000,10,10,TAG,37.50,0.14018960,0.00034654,0.10628440,0.00041169,0.03390520,0.00019512
10000,10,10,TAG,37.75,0.14113980,0.00032963,0.10701120,0.00040581,0.03412860,0.00018997
10000,10,10,TAG,38.00,0.14206800,0.00032822,0.10771960,0.00039792,0.03434840,0.00019307
10000,10,10,TAG,38.25,0.14301680,0.00035615,0.10844300,0.00042187,0.03457380,0.00019298
10000,10,10,TAG,38.50,0.14393060,0.00035999,0.10914500,0.00044793,0.03478560,0.00020010
10000,10,10,TAG,38.75,0.14487000,0.00032813,0.10985760,0.00042278,0.03501240,0.00019479
10000,10,10,TAG,39.00,0.14581700,0.00032446,0.11058260,0.00041454,0.03523440,0.00020582
10000,10,10,TAG,39.25,0.14676660,0.00030116,0.11131800,0.00038831,0.03544860,0.00021832
10000,10,10,TAG,39.50,0.14771560,0.00029165,0.11204340,0.00037625,0.03567220,0.00022590
10000,10,10,TAG,39.75,0.14864800,0.00030154,0.11276460,0.00037511,0.03588340,0.00022225
10000,10,10,TAG,40.00,0.14958120,0.00032081,0.11347600,0.00039220,0.03610520,0.00021818
10000,10,10,TAG,40.25,0.15052540,0.00033378,0.11419740,0.00041181,0.03632800,0.00023378
10000,10,10,TAG,40.50,0.15147140,0.00032037,0.11491560,0.00041941,0.03655580,0.00023799
10000,10,10,TAG,40.75,0.15240880,0.00030057,0.11563700,0.00041891,0.03677180,0.00023774
10000,10,10,TAG,41.00,0.15335140,0.00031426,0.11635560,0.00042681,0.03699580,0.00023830
10000,10,10,TAG,41.25,0.15430720,0.00031178,0.11709200,0.00043476,0.03721520,0.00025260
10000,10,10,TAG,41.50,0.15527660,0.00031392,0.11783540,0.00044488,0.03744120,0.00026349
10000,10,10,TAG,41.75,0.15623100,0.00031252,0.11856620,0.00045102,0.03766480,0.00026991
10000,10,10,TAG,42.00,0.15717020,0.00033442,0.11927460,0.00047788,0.03789560,0.00027267
10000,10,10,TAG,42.25,0.15808680,0.00033718,0.11997860,0.00048885,0.03810820,0.00027201
10000,10,10,TAG,42.50,0.15901740,0.00034922,0.12068400,0.00050283,0.03833340,0.00027248
10000,10,10,TAG,42.75,0.15997800,0.00034993,0.12142200,0.00049863,0.03855600,0.00027264
10000,10,10,TAG,43.00,0.16090960,0.00034776,0.12213320,0.00049797,0.03877640,0.00026837
10000,10,10,TAG,43.25,0.16183820,0.00031618,0.12282540,0.00048479,0.03901280,0.00028215
10000,10,10,TAG,43.50,0.16277500,0.00031982,0.12354340,0.00049981,0.03923160,0.00028820
10000,10,10,TAG,43.75,0.16370200,0.00032278,0.12425300,0.00048969,0.03944900,0.00029721
10000,10,10,TAG,44.00,0.16463860,0.00030994,0.12496000,0.00047609,0.03967860,0.00029427
10000,10,10,TAG,44.25,0.16558820,0.00031601,0.12567680,0.00048807,0.03991140,0.00028834
10000,10,10,TAG,44.50,0.16650600,0.00034021,0.12636980,0.00049893,0.04013620,0.00027755
10000,10,10,TAG,44.75,0.16745020,0.00030352,0.12708780,0.00047589,0.04036240,0.00027704
10000,10,10,TAG,45.00,0.16839580,0.00029084,0.12779960,0.00046232,0.04059620,0.00027360
10000,10,10,TAG,45.25,0.16932080,0.00028777,0.12850460,0.00046719,0.04081620,0.00027726
10000,10,10,TAG,45.50,0.17024180,0.00030093,0.12920400,0.00046665,0.04103780,0.00027973
10000,10,10,TAG,45.75,0.17120540,0.00029358,0.12992880,0.00045346,0.04127660,0.00027420
10000,10,10,TAG,46.00,0.17215480,0.00028789,0.13064580,0.00044397,0.04150900,0.00027756
10000,10,10,TAG,46.25,0.17308900,0.00030358,0.13135240,0.00045564,0.04173660,0.00027925
10000,10,10,TAG,46.50,0.17403240,0.00032027,0.13206560,0.00045413,0.04196680,0.00027666
10000,10,10,TAG,46.75,0.17497700,0.00030272,0.13278760,0.00043403,0.04218940,0.00027939
10000,10,10,TAG,47.00,0.17591340,0.00028924,0.13349900,0.00041171,0.04241440,0.00026756
10000,10,10,TAG,47.25,0.17687620,0.00029975,0.13423260,0.00040672,0.04264360,0.00026441
10000,10,10,TAG,47.50,0.17783140,0.00032649,0.13495640,0.00040027,0.04287500,0.00026552
10000,10,10,TAG,47.75,0.17876800,0.00032982,0.13565920,0.00040355,0.04310880,0.00027941
10000,10,10,TAG,48.00,0.17972480,0.00032988,0.13638880,0.00040275,0.04333600,0.00028594
10000,10,10,TAG,48.25,0.18066080,0.00032387,0.13710860,0.00040048,0.04355220,0.00028788
10000,10,10,TAG,48.50,0.18158800,0.00034422,0.13780940,0.00040183,0.04377860,0.00027943
10000,10,10,TAG,48.75,0.18253860,0.00036982,0.13853720,0.00040728,0.04400140,0.00029236
10000,10,10,TAG,49.00,0.18350360,0.00035802,0.13926580,0.00040509,0.04423780,0.00028504
10000,10,10,TAG,49.25,0.18443320,0.00033928,0.13996640,0.00040893,0.04446680,0.00028692
10000,10,10,TAG,49.50,0.18536000,0.00035327,0.14067460,0.00040966,0.04468540,0.00027022
10000,10,10,TAG,49.75,0.18632940,0.00035601,0.14142280,0.00039979,0.04490660,0.00026243
10000,10,10,TAG,50.00,0.18726740,0.00037237,0.14214880,0.00042553,0.04511860,0.00025371
10000,10,10,TAP,0.00,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10000,10,10,TAP,0.25,0.00032900,0.00002932,0.00019500,0.00002128,0.00013400,0.00001330
10000,10,10,TAP,0.50,0.00085460,0.00004908,0.00055520,0.00003631,0.00029940,0.00002968
10000,10,10,TAP,0.75,0.00138440,0.00005165,0.00095160,0.00005112,0.00043280,0.00002855
10000,10,10,TAP,1.00,0.00189820,0.00006714,0.00135420,0.00006240,0.00054400,0.00003030
10000,10,10,TAP,1.25,0.00241820,0.00008298,0.00177320,0.00008042,0.00064500,0.00003481
10000,10,10,TAP,1.50,0.00292080,0.00009394,0.00218520,0.00008350,0.00073560,0.00003068
10000,10,10,TAP,1.75,0.00342360,0.00008668,0.00260120,0.00007819,0.00082240,0.00003810
10000,10,10,TAP,2.00,0.00394780,0.00008381,0.00303660,0.00008090,0.00091120,0.00003373
10000,10,10,TAP,2.25,0.00445600,0.00009556,0.00346080,0.00008078,0.00099520,0.00004450
10000,10,10,TAP,2.50,0.00497740,0.00009922,0.00389740,0.00009289,0.00108000,0.00004920
10000,10,10,TAP,2.75,0.00549120,0.00011386,0.00433060,0.00011057,0.00116060,0.00005019
10000,10,10,TAP,3.00,0.00602300,0.00012945,0.00478400,0.00011250,0.00123900,0.00005311
10000,10,10,TAP,3.25,0.00653740,0.00015080,0.00522260,0.00012820,0.00131480,0.00005550
10000,10,10,TAP,3.50,0.00705140,0.00017111,0.00565900,0.00014915,0.00139240,0.00006091
10000,10,10,TAP,3.75,0.00756600,0.00018572,0.00609840,0.00016670,0.00146760,0.00005815
10000,10,10,TAP,4.00,0.00809280,0.00020062,0.00654760,0.00017623,0.00154520,0.00006458
10000,10,10,TAP,4.25,0.00860340,0.00021528,0.00697640,0.00018905,0.00162700,0.00006237
10000,10,10,TAP,4.50,0.00913360,0.00021608,0.00742660,0.00018751,0.00170700,0.00006539
10000,10,10,TAP,4.75,0.00966080,0.00023507,0.00788060,0.00020723,0.00178020,0.00006157
10000,10,10,TAP,5.00,0.01018880,0.00024582,0.00833420,0.00021667,0.00185460,0.00006120
10000,10,10,TAP,5.25,0.01072320,0.00024916,0.00878600,0.00021916,0.00193720,0.00006199
10000,10,10,TAP,5.50,0.01126120,0.00026218,0.00924700,0.00022992,0.00201420,0.00005919
10000,10,10,TAP,5.75,0.01181560,0.00029547,0.00972080,0.00026752,0.00209480,0.00006359
10000,10,10,TAP,6.00,0.01235460,0.00030822,0.01017960,0.00028439,0.00217500,0.00006582
10000,10,10,TAP,6.25,0.01288200,0.00032438,0.01063140,0.00030280,0.00225060,0.00006496
10000,10,10,TAP,6.50,0.01341240,0.00032628,0.01108220,0.00030503,0.00233020,0.00007025
10000,10,10,TAP,6.75,0.01395040,0.00032159,0.01154140,0.00030276,0.00240900,0.00007246
10000,10,10,TAP,7.00,0.01447440,0.00032100,0.01199020,0.00030439,0.00248420,0.00007516
10000,10,10,TAP,7.25,0.01501180,0.00031986,0.01244880,0.00030304,0.00256300,0.00007706
10000,10,10,TAP,7.50,0.01552480,0.00033396,0.01288680,0.00031937,0.00263800,0.00007913
10000,10,10,TAP,7.75,0.01605200,0.00033109,0.01334300,0.00031858,0.00270900,0.00007599
10000,10,10,TAP,8.00,0.01659580,0.00032118,0.01380920,0.00031269,0.00278660,0.00007277
10000,10,10,TAP,8.25,0.01711620,0.00033534,0.01424980,0.00032447,0.00286640,0.00007617
10000,10,10,TAP,8.50,0.01766420,0.00033926,0.01471880,0.00032977,0.00294540,0.00007348
10000,10,10,TAP,8.75,0.01820960,0.00035207,0.01518660,0.00034460,0.00302300,0.00007492
10000,10,10,TAP,9.00,0.01875660,0.00034890,0.01565860,0.00034328,0.00309800,0.00007922
10000,10,10,TAP,9.25,0.01926760,0.00034023,0.01609860,0.00033397,0.00316900,0.00007564
10000,10,10,TAP,9.50,0.01979300,0.00033958,0.01654640,0.00033598,0.00324660,0.00006865
10000,10,10,TAP,9.75,0.02032140,0.00034567,0.01700080,0.00033570,0.00332060,0.00006558
10000,10,10,TAP,10.00,0.02085320,0.00033251,0.01745000,0.00031877,0.00340320,0.00006759
10000,10,10,TAP,10.25,0.02139300,0.00032650,0.01791380,0.00031258,0.00347920,0.00007431
10000,10,10,TAP,10.50,0.02191880,0.00033274,0.01836360,0.00032595,0.00355520,0.00007017
10000,10,10,TAP,10.75,0.02243980,0.00031562,0.01880660,0.00031220,0.00363320,0.00006635
10000,10,10,TAP,11.00,0.02295880,0.00031762,0.01925500,0.00031033,0.00370380,0.00006752
10000,10,10,TAP,11.25,0.02349180,0.00032666,0.01971140,0.00031425,0.00378040,0.00006537
10000,10,10,TAP,11.50,0.02402040,0.00032604,0.02016340,0.00031499,0.00385700,0.00006986
10000,10,10,TAP,11.75,0.02456920,0.00034266,0.02063620,0.00032528,0.00393300,0.00007326
10000,10,10,TAP,12.00,0.02511700,0.00035416,0.02109980,0.00033072,0.00401720,0.00008263
10000,10,10,TAP,12.25,0.02565780,0.00036460,0.02155700,0.00034265,0.00410080,0.00008651
10000,10,10,TAP,12.50,0.02618120,0.00035123,0.02200580,0.00033279,0.00417540,0.00008223
10000,10,10,TAP,12.75,0.02671440,0.00032961,0.02245840,0.00032084,0.00425600,0.00008293
10000,10,10,TAP,13.00,0.02724500,0.00031827,0.02290880,0.00031407,0.00433620,0.00008561
10000,10,10,TAP,13.25,0.02776780,0.00031465,0.02335940,0.00031328,0.00440840,0.00009888
10000,10,10,TAP,13.50,0.02831220,0.00030092,0.02382700,0.00029226,0.00448520,0.00010719
10000,10,10,TAP,13.75,0.02883720,0.00030940,0.02427520,0.00029133,0.00456200,0.00011271
10000,10,10,TAP,14.00,0.02937120,0.00028561,0.02473100,0.00026911,0.00464020,0.00011434
10000,10,10,TAP,14.25,0.02990700,0.00027883,0.02518700,0.00025898,0.00472000,0.00011677
10000,10,10,TAP,14.50,0.03044380,0.00028055,0.02565100,0.00025285,0.00479280,0.00011847
10000,10,10,TAP,14.75,0.03098820,0.00028648,0.02612440,0.00026052,0.00486380,0.00012142
10000,10,10,TAP,15.00,0.03153240,0.00028833,0.02658900,0.00025602,0.00494340,0.00012358
10000,10,10,TAP,15.25,0.03207220,0.00030361,0.02705780,0.00026285,0.00501440,0.00012860
10000,10,10,TAP,15.50,0.03260520,0.00032390,0.02751460,0.00027161,0.00509060,0.00013468
10000,10,10,TAP,15.75,0.03313880,0.00034393,0.02797160,0.00028467,0.00516720,0.00013775
10000,10,10,TAP,16.00,0.03367380,0.00035767,0.02842740,0.00029603,0.00524640,0.00014196
10000,10,10,TAP,16.25,0.03420360,0.00036180,0.02887820,0.00031099,0.00532540,0.00013529
10000,10,10,TAP,16.50,0.03471940,0.00035487,0.02931620,0.00030213,0.00540320,0.00013769
10000,10,10,TAP,16.75,0.03524640,0.00037786,0.02976620,0.00032119,0.00548020,0.00014077
10000,10,10,TAP,17.00,0.03576320,0.00040434,0.03021100,0.00033959,0.00555220,0.00013670
10000,10,10,TAP,17.25,0.03628260,0.00039332,0.03065280,0.00033186,0.00562980,0.00013782
10000,10,10,TAP,17.50,0.03679940,0.00039375,0.03109680,0.00032709,0.00570260,0.00013932
10000,10,10,TAP,17.75,0.03731960,0.00038203,0.03153980,0.00031465,0.00577980,0.00013284
10000,10,10,TAP,18.00,0.03786420,0.00038791,0.03200360,0.00032037,0.00586060,0.00013528
10000,10,10,TAP,18.25,0.03838960,0.00039062,0.03244660,0.00032691,0.00594300,0.00013490
10000,10,10,TAP,18.50,0.03892320,0.00039532,0.03289860,0.00032819,0.00602460,0.00013201
10000,10,10,TAP,18.75,0.03946280,0.00041105,0.03337040,0.00034254,0.00609240,0.00013020
10000,10,10,TAP,19.00,0.03997040,0.00042823,0.03380440,0.00035541,0.00616600,0.00013186
10000,10,10,TAP,19.25,0.04050220,0.00041406,0.03426300,0.00035017,0.00623920,0.00012471
10000,10,10,TAP,19.50,0.04102580,0.00043841,0.03471040,0.00037614,0.00631540,0.00012060
10000,10,10,TAP,19.75,0.04156940,0.00042938,0.03517600,0.00036811,0.00639340,0.00011498
10000,10,10,TAP,20.00,0.04208880,0.00043956,0.03562460,0.00038062,0.00646420,0.00011252
10000,10,10,TAP,20.25,0.04260880,0.00045025,0.03607040,0.00038581,0.00653840,0.00012227
10000,10,10,TAP,20.50,0.04312540,0.00046545,0.03651240,0.00039407,0.00661300,0.00012476
10000,10,10,TAP,20.75,0.04364100,0.00046575,0.03694900,0.00038783,0.00669200,0.00012958
10000,10,10,TAP,21.00,0.04418180,0.00048822,0.03741440,0.00041377,0.00676740,0.00012988
10000,10,10,TAP,21.25,0.04469540,0.00048532,0.03785540,0.00040639,0.00684000,0.00013040
10000,10,10,TAP,21.50,0.04522920,0.00047699,0.03831240,0.00040249,0.00691680,0.00012574
10000,10,10,TAP,21.75,0.04576560,0.00048349,0.03876880,0.00040631,0.00699680,0.00012699
10000,10,10,TAP,22.00,0.04628280,0.00046837,0.03921500,0.00039303,0.00706780,0.00012582
10000,10,10,TAP,22.25,0.04680720,0.00046223,0.03966020,0.00039398,0.00714700,0.00012396
10000,10,10,TAP,22.50,0.04733000,0.00046332,0.04010480,0.00038955,0.00722520,0.00013385
10000,10,10,TAP,22.75,0.04787320,0.00044805,0.04057080,0.00038184,0.00730240,0.00012850
10000,10,10,TAP,23.00,0.04840200,0.00047146,0.04102340,0.00040858,0.00737860,0.00012802
10000,10,10,TAP,23.25,0.04892180,0.00046548,0.04146740,0.00040334,0.00745440,0.00013340
10000,10,10,TAP,23.50,0.04945080,0.00048760,0.04191540,0.00042161,0.00753540,0.00012827
10000,10,10,TAP,23.75,0.04998000,0.00048123,0.04236480,0.00042069,0.00761520,0.00012113
10000,10,10,TAP,24.00,0.05051340,0.00046139,0.04282060,0.00040086,0.00769280,0.00012331
10000,10,10,TAP,24.25,0.05104520,0.00048258,0.04327140,0.00041292,0.00777380,0.00012674
10000,10,10,TAP,24.50,0.05156480,0.00048756,0.04371400,0.00042256,0.00785080,0.00012418
10000,10,10,TAP,24.75,0.05210900,0.00050296,0.04418660,0.00043754,0.00792240,0.00012610
10000,10,10,TAP,25.00,0.05264980,0.00050465,0.04464540,0.00044089,0.00800440,0.00012769
10000,10,10,TAP,25.25,0.05317040,0.00050645,0.04508920,0.00044370,0.00808120,0.00012728
10000,10,10,TAP,25.50,0.05369700,0.00050870,0.04553700,0.00044741,0.00816000,0.00012647
10000,10,10,TAP,25.75,0.05422380,0.00049166,0.04598420,0.00042724,0.00823960,0.00012368
10000,10,10,TAP,26.00,0.05476460,0.00048316,0.04644700,0.00041647,0.00831760,0.00012335
10000,10,10,TAP,26.25,0.05531180,0.00046481,0.04690920,0.00040125,0.00840260,0.00013089
10000,10,10,TAP,26.50,0.05583360,0.00046058,0.04736060,0.00039383,0.00847300,0.00013182
10000,10,10,TAP,26.75,0.05635720,0.00042984,0.04780660,0.00037433,0.00855060,0.00012781
10000,10,10,TAP,27.00,0.05685440,0.00042514,0.04823040,0.00037264,0.00862400,0.00012840
10000,10,10,TAP,27.25,0.05738560,0.00041576,0.04868460,0.00036643,0.00870100,0.00012879
10000,10,10,TAP,27.50,0.05791380,0.00042075,0.04913160,0.00036639,0.00878220,0.00013404
10000,10,10,TAP,27.75,0.05842400,0.00041945,0.04956660,0.00035923,0.00885740,0.00013168
10000,10,10,TAP,28.00,0.05895340,0.00043522,0.05002040,0.00037007,0.00893300,0.00013597
10000,10,10,TAP,28.25,0.05948200,0.00045284,0.05047160,0.00038899,0.00901040,0.00013975
10000,10,10,TAP,28.50,0.06001040,0.00046200,0.05092120,0.00039863,0.00908920,0.00014062
10000,10,10,TAP,28.75,0.06053080,0.00047677,0.05136140,0.00041351,0.00916940,0.00013847
10000,10,10,TAP,29.00,0.06104680,0.00048184,0.05180820,0.00041873,0.00923860,0.00013798
10000,10,10,TAP,29.25,0.06156660,0.00048940,0.05224660,0.00042588,0.00932000,0.00014169
10000,10,10,TAP,29.50,0.06209200,0.00049385,0.05269220,0.00042973,0.00939980,0.00013400
10000,10,10,TAP,29.75,0.06262440,0.00051554,0.05313980,0.00045172,0.00948460,0.00013793
10000,10,10,TAP,30.00,0.06316160,0.00052939,0.05360040,0.00046439,0.00956120,0.00013623
10000,10,10,TAP,30.25,0.06368660,0.00054955,0.05404920,0.00048974,0.00963740,0.00013547
10000,10,10,TAP,30.50,0.06421920,0.00057506,0.05450320,0.00052131,0.00971600,0.00013046
10000,10,10,TAP,30.75,0.06475880,0.00056507,0.05496500,0.00051250,0.00979380,0.00012261
10000,10,10,TAP,31.00,0.06528620,0.00056005,0.05541540,0.00050532,0.00987080,0.00012053
10000,10,10,TAP,31.25,0.06579880,0.00055525,0.05584880,0.00050308,0.00995000,0.00011591
10000,10,10,TAP,31.50,0.06633200,0.00055462,0.05630780,0.00049894,0.01002420,0.00011578
10000,10,10,TAP,31.75,0.06686120,0.00053016,0.05676200,0.00048273,0.01009920,0.00011255
10000,10,10,TAP,32.00,0.06738820,0.00051732,0.05721280,0.00046738,0.01017540,0.00011134
10000,10,10,TAP,32.25,0.06789220,0.00052466,0.05764640,0.00047080,0.01024580,0.00010877
10000,10,10,TAP,32.50,0.06844440,0.00054073,0.05811700,0.00048894,0.01032740,0.00010954
10000,10,10,TAP,32.75,0.06899460,0.00054409,0.05858680,0.00049498,0.01040780,0.00011893
10000,10,10,TAP,33.00,0.06950140,0.00056454,0.05901860,0.00051689,0.01048280,0.00011324
10000,10,10,TAP,33.25,0.07003340,0.00057378,0.05947460,0.00052498,0.01055880,0.00011510
10000,10,10,TAP,33.50,0.07057660,0.00058382,0.05993580,0.00053598,0.01064080,0.00011398
10000,10,10,TAP,33.75,0.07110380,0.00058723,0.06038460,0.00054044,0.01071920,0.00011399
10000,10,10,TAP,34.00,0.07162040,0.00059402,0.06082460,0.00054191,0.01079580,0.00012147
10000,10,10,TAP,34.25,0.07216820,0.00061847,0.06129060,0.00056195,0.01087760,0.00012370
10000,10,10,TAP,34.50,0.07268580,0.00064013,0.06172820,0.00058288,0.01095760,0.00012889
10000,10,10,TAP,34.75,0.07318700,0.00064678,0.06215680,0.00059144,0.01103020,0.00012819
10000,10,10,TAP,35.00,0.07371380,0.00064311,0.06261380,0.00058255,0.01110000,0.00013427
10000,10,10,TAP,35.25,0.07423060,0.00063933,0.06305180,0.00057171,0.01117880,0.00013828
10000,10,10,TAP,35.50,0.07476960,0.00065471,0.06350620,0.00059157,0.01126340,0.00013766
10000,10,10,TAP,35.75,0.07529880,0.00065278,0.06395920,0.00059713,0.01133960,0.00013541
10000,10,10,TAP,36.00,0.07582160,0.00066652,0.06440140,0.00060237,0.01142020,0.00014144
10000,10,10,TAP,36.25,0.07634620,0.00066381,0.06484840,0.00060627,0.01149780,0.00014048
10000,10,10,TAP,36.50,0.07687900,0.00066982,0.06530400,0.00061052,0.01157500,0.00013921
10000,10,10,TAP,36.75,0.07740900,0.00067132,0.06575320,0.00060538,0.01165580,0.00014827
10000,10,10,TAP,37.00,0.07795380,0.00067804,0.06621540,0.00060337,0.01173840,0.00015082
10000,10,10,TAP,37.25,0.07846940,0.00068131,0.06665200,0.00060414,0.01181740,0.00015615
10000,10,10,TAP,37.50,0.07897520,0.00068213,0.06708180,0.00059660,0.01189340,0.00015775
10000,10,10,TAP,37.75,0.07951340,0.00067356,0.06754280,0.00059194,0.01197060,0.00014792
10000,10,10,TAP,38.00,0.08004740,0.00068568,0.06800640,0.00059769,0.01204100,0.00014996
10000,10,10,TAP,38.25,0.08059320,0.00070185,0.06847080,0.00061951,0.01212240,0.00014319
10000,10,10,TAP,38.50,0.08113040,0.00070284,0.06892800,0.00062944,0.01220240,0.00013415
10000,10,10,TAP,38.75,0.08165500,0.00069300,0.06937680,0.00061642,0.01227820,0.00013890
10000,10,10,TAP,39.00,0.08216480,0.00070453,0.06981380,0.00062678,0.01235100,0.00013891
10000,10,10,TAP,39.25,0.08269300,0.00070828,0.07026260,0.00062653,0.01243040,0.00013664
10000,10,10,TAP,39.50,0.08324840,0.00071331,0.07074020,0.00063307,0.01250820,0.00014045
10000,10,10,TAP,39.75,0.08377480,0.00072374,0.07118680,0.00064495,0.01258800,0.00014201
10000,10,10,TAP,40.00,0.08431280,0.00072807,0.07164880,0.00065735,0.01266400,0.00013913
10000,10,10,TAP,40.25,0.08484920,0.00073960,0.07210340,0.00066803,0.01274580,0.00014707
10000,10,10,TAP,40.50,0.08538120,0.00074712,0.07255560,0.00067411,0.01282560,0.00015166
10000,10,10,TAP,40.75,0.08590960,0.00078721,0.07300820,0.00071361,0.01290140,0.00015210
10000,10,10,TAP,41.00,0.08643340,0.00079974,0.07345300,0.00072867,0.01298040,0.00015149
10000,10,10,TAP,41.25,0.08696200,0.00082288,0.07390500,0.00074450,0.01305700,0.00015262
10000,10,10,TAP,41.50,0.08749560,0.00083046,0.07435700,0.00074813,0.01313860,0.00016306
10000,10,10,TAP,41.75,0.08802460,0.00083568,0.07481080,0.00074743,0.01321380,0.00016733
10000,10,10,TAP,42.00,0.08854000,0.00083018,0.07524980,0.00074255,0.01329020,0.00016930
10000,10,10,TAP,42.25,0.08906580,0.00083097,0.07569360,0.00074684,0.01337220,0.00016483
10000,10,10,TAP,42.50,0.08959940,0.00083903,0.07614700,0.00075426,0.01345240,0.00016742
10000,10,10,TAP,42.75,0.09013260,0.00083722,0.07659700,0.00075974,0.01353560,0.00016490
10000,10,10,TAP,43.00,0.09066520,0.00083026,0.07704780,0.00075613,0.01361740,0.00016381
10000,10,10,TAP,43.25,0.09118060,0.00082600,0.07748600,0.00074679,0.01369460,0.00016630
10000,10,10,TAP,43.50,0.09170040,0.00082690,0.07791780,0.00075204,0.01378260,0.00015966
10000,10,10,TAP,43.75,0.09220700,0.00084116,0.07835340,0.00076871,0.01385360,0.00015807
10000,10,10,TAP,44.00,0.09273800,0.00085171,0.07880780,0.00077598,0.01393020,0.00016189
10000,10,10,TAP,44.25,0.09327640,0.00086728,0.07926700,0.00078688,0.01400940,0.00016294
10000,10,10,TAP,44.50,0.09380000,0.00086739,0.07971040,0.00078413,0.01408960,0.00016389
10000,10,10,TAP,44.75,0.09432920,0.00089409,0.08016840,0.00081171,0.01416080,0.00017043
10000,10,10,TAP,45.00,0.09486040,0.00090651,0.08061540,0.00082058,0.01424500,0.00017024
10000,10,10,TAP,45.25,0.09539640,0.00090255,0.08107140,0.00081449,0.01432500,0.00016853
10000,10,10,TAP,45.50,0.09590620,0.00087964,0.08150440,0.00079842,0.01440180,0.00016667
10000,10,10,TAP,45.75,0.09643900,0.00087925,0.08195920,0.00079236,0.01447980,0.00017308
10000,10,10,TAP,46.00,0.09696220,0.00087475,0.08240800,0.00078641,0.01455420,0.00017696
10000,10,10,TAP,46.25,0.09748640,0.00086557,0.08286540,0.00077370,0.01462100,0.00017987
10000,10,10,TAP,46.50,0.09800340,0.00088323,0.08330620,0.00079379,0.01469720,0.00017974
10000,10,10,TAP,46.75,0.09853060,0.00087816,0.08375840,0.00079137,0.01477220,0.00017857
10000,10,10,TAP,47.00,0.09906000,0.00086202,0.08421020,0.00077683,0.01484980,0.00017552
10000,10,10,TAP,47.25,0.09958520,0.00086872,0.08465840,0.00078131,0.01492680,0.00017455
10000,10,10,TAP,47.50,0.10011160,0.00086093,0.08511040,0.00077499,0.01500120,0.00017121
10000,10,10,TAP,47.75,0.10062400,0.00085021,0.08555400,0.00076011,0.01507000,0.00017596
10000,10,10,TAP,48.00,0.10116540,0.00084873,0.08601620,0.00075219,0.01514920,0.00017833
10000,10,10,TAP,48.25,0.10168500,0.00084763,0.08645640,0.00075014,0.01522860,0.00017494
10000,10,10,TAP,48.50,0.10220000,0.00085311,0.08690280,0.00075834,0.01529720,0.00017556
10000,10,10,TAP,48.75,0.10273640,0.00085561,0.08735900,0.00075663,0.01537740,0.00017767
10000,10,10,TAP,49.00,0.10325880,0.00085002,0.08780600,0.00075068,0.01545280,0.00017593
10000,10,10,TAP,49.25,0.10378480,0.00084709,0.08824900,0.00074318,0.01553580,0.00017402
10000,10,10,TAP,49.50,0.10429040,0.00083435,0.08868160,0.00073246,0.01560880,0.00017099
10000,10,10,TAP,49.75,0.10481700,0.00085117,0.08913080,0.00074158,0.01568620,0.00017405
10000,10,10,TAP,50.00,0.10533960,0.00087074,0.08957420,0.00076038,0.01576540,0.00017715
10000,10,100,greedy,0.00,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10000,10,100,greedy,0.25,0.00029320,0.00002304,0.00024400,0.00002290,0.00004920,0.00000779
10000,10,100,greedy,0.50,0.00090140,0.00003956,0.00080560,0.00003170,0.00009580,0.00001338
10000,10,100,greedy,0.75,0.00169480,0.00004288,0.00155840,0.00004155,0.00013640,0.00001391
10000,10,100,greedy,1.00,0.00258600,0.00007517,0.00240980,0.00007097,0.00017620,0.00001510
10000,10,100,greedy,1.25,0.00354900,0.00008947,0.00333200,0.00008521,0.00021700,0.00001506
10000,10,100,greedy,1.50,0.00455080,0.00009229,0.00429800,0.00009371,0.00025280,0.00001347
10000,10,100,greedy,1.75,0.00555740,0.00010060,0.00526780,0.00010579,0.00028960,0.00001675
10000,10,100,greedy,2.00,0.00660020,0.00011692,0.00627840,0.00012223,0.00032180,0.00001573
